waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=1.8e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=1.8e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=3.6e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=3.6e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=5.4e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=5.4e-07) Y,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=7.2e-07) X,waveVsWave(?x OS("/M0" "vgs") ?y OS("/M0" "gmoverid")) (L=7.2e-07) Y
-0.2092189179411998,25.3423908594714,-0.204962603401335,25.48520709310253,-0.2113217269234013,25.41744791444452,-0.2155981244994944,25.31327515303491
-0.2101020387953354,25.33811007099516,-0.2058429154501484,25.47823013473381,-0.2122166825078262,25.40868873572828,-0.2164543034642457,25.3037809243951
-0.2109878461240358,25.33377326850918,-0.2067330951977824,25.47111086749721,-0.2131123616982071,25.39984866764813,-0.2173552024773904,25.293714724593
-0.2118738868018835,25.32939189147861,-0.2076235617944964,25.46392444446482,-0.214008376141591,25.39093114650661,-0.21825647716695,25.28356615588231
-0.2127601617503811,25.32496554103143,-0.2085143173645372,25.4566704155296,-0.2149047285087164,25.38193580388879,-0.2191581307769668,25.27333497424105
-0.2136466719017982,25.3204938162433,-0.2094053640034488,25.44934833264641,-0.2158014214925434,25.37286227767886,-0.2200601663294823,25.26302094909826
-0.2145334182137812,25.31597631409415,-0.210296703834153,25.44195774953606,-0.2166984578103033,25.36371021229118,-0.2209625868666369,25.25262386095998
-0.2154204016692771,25.31141262949852,-0.2111883390067875,25.43449822183972,-0.2175958402032321,25.35447925892908,-0.2218653954502592,25.24214350173889
-0.2163076232764658,25.30680235533683,-0.2120802716985433,25.42696930727735,-0.218493571436297,25.34516907584804,-0.2227685951614478,25.23157967508725
-0.217195084068694,25.30214508248782,-0.2129725041135044,25.41937056581067,-0.2193916542979193,25.33577932862348,-0.2236721891001461,25.22093219673429
-0.218082785104414,25.29744039986346,-0.2138650384824876,25.41170155980932,-0.2202900915996899,25.32630969042338,-0.2245761803847055,25.21020089482653
-0.2189707274671278,25.29268789444432,-0.2147578770628806,25.40396185422126,-0.2211888861760818,25.31675984228527,-0.2254805721514384,25.19938561027215
-0.2198589122653316,25.28788715131731,-0.2156510221384822,25.39615101674741,-0.2220880408841541,25.30712947339786,-0.2263853675541618,25.18848619708844
-0.2207473406324694,25.28303775371432,-0.2165444760193391,25.38826861801985,-0.2229875586032515,25.29741828138722,-0.2272905697637315,25.17750252275247
-0.2216360137268836,25.27813928305355,-0.217438241041584,25.38031423178489,-0.2238874422346948,25.2876259726077,-0.2281961819675624,25.16643446855498
-0.2225249327317744,25.27319131898122,-0.2183323195672711,25.37228743508948,-0.2247876947014666,25.27775226243677,-0.2291022073691407,25.15528192995648
-0.2234140988551603,25.26819343941582,-0.2192267139842103,25.36418780847253,-0.2256883189478893,25.26779687557489,-0.2300086491875213,25.14404481694682
-0.2243035133298399,25.26314522059436,-0.2201214267057985,25.35601493615983,-0.2265893179392919,25.25775954634927,-0.2309155106568177,25.13272305440632
-0.2251931774133582,25.25804623711963,-0.2210164601708513,25.34776840626381,-0.2274906946616744,25.24764001902232,-0.2318227950256746,25.12131658246972
-0.2260830923879766,25.2528960620099,-0.2219118168434291,25.33944781098745,-0.2283924521213587,25.23743804810385,-0.2327305055567335,25.10982535689139
-0.2269732595606433,25.24769426675002,-0.222807499212661,25.33105274683211,-0.229294593344634,25.22715339866794,-0.2336386455260804,25.09824934941276
-0.2278636802629659,25.24244042134553,-0.2237035097925679,25.32258281481065,-0.2301971213773915,25.21678584667355,-0.2345472182226849,25.08658854813073
-0.2287543558511889,25.23713409437698,-0.2245998511218787,25.31403762066379,-0.2311000392847498,25.206335179289,-0.2354562269478244,25.07484295786712
-0.2296452877061688,25.23177485305799,-0.2254965257638453,25.3054167750822,-0.232003350150672,25.19580119522065,-0.2363656750144931,25.06301260053921
-0.2305364772333554,25.22636226329451,-0.2263935363060519,25.29671989393172,-0.2329070570775706,25.18518370504508,-0.2372755657468018,25.05109751553013
-0.2314279258627727,25.22089588974603,-0.2272908853602216,25.28794659848435,-0.2338111631859046,25.17448253154463,-0.2381859024793584,25.03909776005968
-0.2323196350490009,25.21537529588967,-0.2281885755620165,25.27909651565264,-0.2347156716137631,25.16369751004704,-0.2390966885566397,25.02701340955467
-0.2332116062711589,25.20980004408571,-0.2290866095708342,25.27016927822929,-0.2356205855164413,25.15282848876776,-0.2400079273323443,25.01484455801859
-0.2341038410328928,25.20416969564595,-0.2299849900695983,25.26116452513094,-0.236525908066002,25.14187532915587,-0.2409196221687346,25.00259131839997
-0.2349963408623599,25.19848381090399,-0.2308837197645441,25.2520819016467,-0.2374316424508289,25.13083790624249,-0.2418317764359621,24.99025382295923
-0.2358891073122151,25.19274194928788,-0.2317828013849983,25.24292105969108,-0.238337791875165,25.11971610899255,-0.2427443935113787,24.97783222363347
-0.2367821419596012,25.18694366939553,-0.232682237683151,25.23368165806125,-0.2392443595586418,25.1085098406586,-0.2436574767788333,24.96532669239879
-0.2376754464061344,25.18108852907204,-0.2335820314338239,25.22436336269936,-0.2401513487357934,25.09721901913728,-0.2445710296279533,24.9527374216294
-0.2385690222778958,25.17517608548986,-0.2344821854342307,25.21496584695874,-0.2410587626555611,25.0858435773279,-0.2454850554534107,24.94006462445319
-0.2394628712254201,25.16920589523124,-0.2353827025037294,25.20548879187499,-0.2419666045807829,25.07438346349278,-0.2463995576541735,24.92730853510328
-0.2403569949236823,25.16317751437373,-0.2362835854835688,25.19593188644143,-0.2428748777876706,25.06283864161934,-0.2473145396327416,24.91446940926464
-0.241251395072092,25.15709049857753,-0.237184837236627,25.18629482788889,-0.2437835855652744,25.05120909178331,-0.2482300047943682,24.90154752441541
-0.2421460733944774,25.15094440317642,-0.2380864606471422,25.17657732197011,-0.2446927312149325,25.0394948105133,-0.2491459565462644,24.88854318016249
-0.243041031639079,25.14473878327047,-0.2389884586204349,25.16677908324808,-0.2456023180497087,25.02769581115593,-0.2500623982967904,24.87545669857004
-0.243936271578534,25.13847319382263,-0.239890834082622,25.15689983538934,-0.2465123493938146,25.01581212424126,-0.2509793334546311,24.86228842448106
-0.2448317950098671,25.13214718975699,-0.2407935899803224,25.14693931146071,-0.2474228285820192,25.00384379784836,-0.2518967654279551,24.84903872583068
-0.2457276037544767,25.12576032606088,-0.2416967292803527,25.13689725423101,-0.2483337589590422,24.9917908979707,-0.2528146976235603,24.83570799395059
-0.2466236996581204,25.11931215788943,-0.2426002549694157,25.1267734164763,-0.2492451438789345,24.97965350888062,-0.2537331334460056,24.822296643864
-0.247520084590902,25.11280224067294,-0.2435041700537772,25.11656756128952,-0.2501569867044438,24.96743173349272,-0.2546520762967239,24.8088051145703
-0.2484167604472536,25.10623013022803,-0.2444084775589335,25.1062794623938,-0.2510692908063648,24.95512569372578,-0.2555715295731253,24.79523386931801
-0.2493137291459198,25.0995953828709,-0.2453131805292701,25.09590890445985,-0.251982059562875,24.94273553086249,-0.2564914966676832,24.78158339586626
-0.2502109926299374,25.09289755553451,-0.2462182820277081,25.08545568342681,-0.2528952963588551,24.9302614059071,-0.2574119809670068,24.76785420673248
-0.2511085528666162,25.08613620588863,-0.2471237851353423,25.07491960682724,-0.2538090045851953,24.91770349993946,-0.2583329858509003,24.75404683942673
-0.2520064118475158,25.07931089246318,-0.2480296929510657,25.06430049411488,-0.2547231876380847,24.90506201446609,-0.2592545146914087,24.74016185667081
-0.2529045715884215,25.07242117477472,-0.2489360085911847,25.05359817699644,-0.2556378489182869,24.89233717176694,-0.2601765708518504,24.72619984660129
-0.2538030341293174,25.06546661345648,-0.2498427351890236,25.04281249976613,-0.2565529918304001,24.87952921523761,-0.261099157685837,24.71216142295572
-0.2547018015343578,25.05844677039171,-0.2507498758945144,25.03194331964349,-0.2574686197821012,24.86663840972615,-0.2620222785362809,24.69804722524076
-0.2556008758918362,25.05136120885052,-0.2516574338737776,25.02099050711413,-0.2583847361833755,24.85366504186426,-0.2629459367343923,24.68385791888098
-0.2565002593141508,25.04420949363,-0.2525654123086902,25.00995394627278,-0.2593013444457299,24.84060942039178,-0.2638701355986635,24.66959419534733
-0.2573999539377669,25.03699119119823,-0.2534738143964403,24.99883353516939,-0.2602184479813925,24.82747187647413,-0.2647948784338443,24.65525677226421
-0.2582999619231785,25.02970586984153,-0.2543826433490695,24.98762918615702,-0.2611360502024958,24.81425276401153,-0.2657201685299069,24.64084639349377
-0.2592002854548652,25.02235309981554,-0.2552919023930027,24.97634082624192,-0.2620541545202453,24.80095245994011,-0.2666460091610003,24.62636382919613
-0.2601009267412437,25.01493245350001,-0.2562015947685656,24.96496839743583,-0.2629727643440731,24.78757136452301,-0.2675724035844,24.61180987586444
-0.261001888014621,25.00744350555702,-0.2571117237294871,24.9535118571089,-0.2638918830807779,24.77410990163165,-0.2684993550394463,24.59718535633332
-0.2619031715311382,24.99988583309351,-0.2580222925423887,24.94197117834496,-0.2648115141336469,24.76056851901584,-0.2694268667464779,24.58249111975947
-0.2628047795707145,24.99225901582708,-0.2589333044862618,24.93034635029691,-0.265731660901569,24.74694768856189,-0.27035494190576,24.56772804157274
-0.2637067144369856,24.98456263625574,-0.2598447628519289,24.91863737854331,-0.2666523267781287,24.73324790653801,-0.2712835836964067,24.55289702339679
-0.2646089784572365,24.97679627983211,-0.2607566709414919,24.90684428544508,-0.2675735151506886,24.71946969382604,-0.2722127952753011,24.5379989929373
-0.2655115739823337,24.9689595351407,-0.2616690320677659,24.89496711050222,-0.2684952293994596,24.70561359613825,-0.273142579776011,24.52303490383672
-0.2664145033866485,24.9610519940797,-0.2625818495536989,24.8830059107103,-0.2694174728965553,24.69168018421863,-0.2740729403077058,24.50800573549381
-0.2673177690679771,24.95307325204684,-0.263495126731776,24.87096076091601,-0.2703402490050357,24.67767005402765,-0.2750038799540711,24.49291249284651
-0.2682213734474583,24.94502290812893,-0.2644088669434095,24.85883175417184,-0.2712635610779388,24.66358382690875,-0.2759354017722269,24.47775620611645
-0.2691253189694809,24.93690056529567,-0.2653230735383147,24.84661900208898,-0.2721874124572992,24.64942214973643,-0.2768675087916461,24.46253793051388
-0.2700296081015907,24.92870583059759,-0.2662377498738697,24.83432263518804,-0.2731118064731568,24.63518569504421,-0.2778002040130798,24.44725874590085
-0.270934243334388,24.92043831536811,-0.2671528993144607,24.82194280324792,-0.2740367464425544,24.62087516113132,-0.2787334904074867,24.43191975641152
-0.2718392271814221,24.91209763542961,-0.2680685252308126,24.80947967565091,-0.2749622356685262,24.60649127214731,-0.2796673709149711,24.41652209002761
-0.2727445621790783,24.90368341130403,-0.2689846309993029,24.79693344172497,-0.2758882774390758,24.59203477815274,-0.2806018484437292,24.40106689810746
-0.2736502508864593,24.89519526842695,-0.2699012200012618,24.78430431108155,-0.2768148750261477,24.57750645515546,-0.2815369258690077,24.38555535486706
-0.2745562958852594,24.8866328373671,-0.2708182956222578,24.77159251394913,-0.2777420316845889,24.56290710512039,-0.2824726060320752,24.36998865681105
-0.2754626997796339,24.87799575404862,-0.271735861251365,24.75879830150127,-0.2786697506511056,24.54823755595207,-0.2834088917392079,24.35436802211235
-0.2763694651960591,24.86928365997872,-0.2726539202804181,24.74592194617919,-0.2795980351432141,24.53349866144837,-0.2843457857606928,24.3386946899386
-0.2772765947831874,24.86049620247908,-0.2735724761032516,24.73296374200772,-0.2805268883581857,24.51869130122391,-0.2852832908298506,24.32296991972329
-0.2781840912116951,24.85163303492142,-0.2744915321149224,24.71992400490417,-0.2814563134719885,24.50381638060199,-0.2862214096420805,24.3071949903804
-0.2790919571741197,24.84269381696771,-0.2754110917109185,24.70680307297961,-0.2823863136382274,24.48887483047326,-0.2871601448539278,24.29137119946055
-0.2800001953846947,24.83367821481416,-0.2763311582863532,24.69360130683122,-0.2833168919870808,24.47386760712002,-0.288099499082179,24.2754998622469
-0.2809088085791713,24.82458590143968,-0.2772517352351442,24.68031908982585,-0.2842480516242396,24.4587956920043,-0.2890394749029852,24.25958231078905
-0.2818177995146358,24.81541655685862,-0.2781728259491763,24.66695682837315,-0.2851797956298454,24.44366009151844,-0.2899800748510182,24.24361989287341
-0.2827271709693171,24.80616986837745,-0.2790944338174528,24.653514952188,-0.2861121270574318,24.4284618366963,-0.2909213014186596,24.22761397092838
-0.2836369257423845,24.79684553085577,-0.2800165622252309,24.63999391454121,-0.2870450489328704,24.41320198288396,-0.2918631570552277,24.21156592086215
-0.2845470666537389,24.78744324697148,-0.2809392145531422,24.62639419249765,-0.2879785642533219,24.39788160936777,-0.2928056441662459,24.19547713083232
-0.2854575965437944,24.77796272748997,-0.2818623941763028,24.61271628714081,-0.2889126759861942,24.38250181895864,-0.2937487651127513,24.17934899994504
-0.2863685182732492,24.76840369153714,-0.2827861044634064,24.59896072378305,-0.2898473870681109,24.36706373753035,-0.2946925222106529,24.16318293688234
-0.2872798347228485,24.75876586687705,-0.2837103487758068,24.5851280521602,-0.2907827004038879,24.35156851351089,-0.295636917730137,24.14698035845624
-0.2881915487931381,24.74904899019267,-0.2846351304665886,24.57121884661015,-0.2917186188655261,24.33601731732434,-0.2965819538951275,24.13074268808812
-0.2891036634042063,24.73925280737124,-0.2855604528796232,24.55723370623361,-0.2926551452912158,24.32041134078241,-0.2975276328827989,24.11447135421164
-0.290016181495417,24.72937707379297,-0.2864863193486151,24.5431732550366,-0.2935922824843602,24.30475179642331,-0.2984739568231545,24.09816778859829
-0.2909291060251324,24.71942155462351,-0.2874127331961382,24.52903814205323,-0.2945300332126148,24.28903991679658,-0.2994209277986621,24.08183342460408
-0.2918424399704243,24.70938602511044,-0.2883396977326584,24.51482904144771,-0.2954684002069521,24.27327695369206,-0.3003685478439617,24.06546969533603
-0.2927561863267756,24.69927027088258,-0.2892672162555512,24.50054665259453,-0.2964073861607455,24.25746417731115,-0.3013168189456397,24.04907803173762
-0.2936703481077698,24.68907408825358,-0.2901952920481057,24.48619170013548,-0.2973469937288817,24.24160287537908,-0.3022657430420816,24.032659860592
-0.2945849283447703,24.67879728452797,-0.2911239283785232,24.47176493401223,-0.2982872255269011,24.22569435219582,-0.3032153220234002,24.01621660244184
-0.2954999300865868,24.66843967831102,-0.2920531284989079,24.45726712947351,-0.299228084130168,24.20973992762465,-0.3041655577314475,23.99974966942555
-0.2964153563991319,24.65800109982142,-0.2929828956442504,24.44269908705513,-0.3001695720730764,24.19374093601617,-0.3051164519599137,23.9832604630285
-0.2973312103650636,24.64748139120654,-0.2939132330314054,24.42806163253184,-0.3011116918482899,24.17769872506645,-0.3060680064545156,23.96675037174908
-0.2982474950834173,24.63688040686131,-0.2948441438580658,24.41335561683965,-0.3020544459060237,24.16161465460744,-0.3070202229132808,23.95022076867897
-0.2991642136692259,24.62619801374838,-0.2957756313017328,24.39858191596703,-0.3029978366533672,24.14549009532824,-0.3079731029869304,23.93367300899743
-0.3000813692531239,24.61543409172193,-0.2967076985186821,24.3837414308138,-0.3039418664536517,24.1293264274256,-0.3089266482793662,23.91710842737914
-0.3009989649809446,24.60458853385276,-0.2976403486429313,24.36883508701597,-0.3048865376258687,24.11312503918212,-0.3098808603482639,23.90052833531603
-0.3019170040132981,24.59366124675579,-0.2985735847852051,24.3538638347354,-0.3058318524441381,24.09688732547061,-0.3108357407057796,23.88393401835279
-0.3028354895251413,24.58265215091924,-0.2995074100319024,24.33882864841238,-0.3067778131372327,24.08061468618351,-0.3117912908193727,23.86732673323662
-0.303754424705331,24.57156118103507,-0.3004418274440661,24.32373052648004,-0.3077244218881614,24.06430852458542,-0.312747512112749,23.8507077049819
-0.3046738127561661,24.56038828633127,-0.3013768400563579,24.30857049103866,-0.3086716808338139,24.04797024558838,-0.3137044059669309,23.83407812384987
-0.3055936568929134,24.54913343090427,-0.3023124508760364,24.29334958748833,-0.3096195920646727,24.03160125394749,-0.3146619737214544,23.81743914224499
-0.3065139603433236,24.53779659405299,-0.3032486628819451,24.27806888411875,-0.3105681576245922,24.01520295237698,-0.3156202166757043,23.80079187152841
-0.3074347263471282,24.52637777061258,-0.3041854790235063,24.26272947165396,-0.3115173795106541,23.99877673958467,-0.316579136090384,23.78413737875031
-0.3083559581555273,24.51487697128853,-0.3051229022197306,24.24733246275087,-0.312467259673098,23.98232400822462,-0.3175387331891317,23.76747668330241
-0.3092776590306587,24.50329422299056,-0.3060609353582326,24.23187899144972,-0.3134178000153338,23.96584614276658,-0.3184990091602831,23.75081075349253
-0.310199832245057,24.49162956916584,-0.3069995812942661,24.21637021257459,-0.3143690023940389,23.94934451728184,-0.3194599651587848,23.73414050304315
-0.3111224810810935,24.47988307013129,-0.3079388428497745,24.20080730108297,-0.3153208686193454,23.93282049314489,-0.3204216023082662,23.71746678751623
-0.3120456088304067,24.46805480340433,-0.3088787228124579,24.18519145136171,-0.3162734004551202,23.91627541665009,-0.3213839217032686,23.70079040066678
-0.3129692187933124,24.45614486403212,-0.3098192239348649,24.16952387646868,-0.3172265996193417,23.8997106165434,-0.3223469244116435,23.6841120707281
-0.3138933142782041,24.44415336491846,-0.3107603489335036,24.15380580731776,-0.3181804677845808,23.88312740146859,-0.3233106114771147,23.66743245663147
-0.3148178986009353,24.43208043714783,-0.311702100487981,24.13803849180578,-0.3191350065785847,23.86652705732819,-0.3242749839220169,23.65075214416359
-0.3157429750841887,24.41992623030661,-0.3126444812401694,24.1222231938796,-0.3200902175849749,23.84991084455925,-0.325240042750208,23.63407164206581
-0.3166685470568296,24.40769091280058,-0.3135874937934029,24.10636119254188,-0.3210461023440563,23.83327999532382,-0.3262057889501653,23.61739137807816
-0.3175946178532443,24.39537467216789,-0.3145311407117084,24.09045378079374,-0.3220026623537477,23.81663571061522,-0.3271722234982608,23.6007116949332
-0.3185211908126639,24.38297771538797,-0.3154754245190716,24.0745022645125,-0.3229598990706355,23.79997915728016,-0.3281393473622289,23.58403284630337
-0.3194482692784741,24.37050026918446,-0.3164203476987424,24.05850796126346,-0.3239178139111554,23.78331146495798,-0.329107161504822,23.56735499270709
-0.3203758565975077,24.3579425803228,-0.3173659126925825,24.04247219904348,-0.3248764082529059,23.76663372293784,-0.3300756668876608,23.55067819737807
-0.3213039561193247,24.34530491590106,-0.318312121900457,24.02639631495532,-0.3258356834360996,23.74994697693502,-0.3310448644752808,23.5340024221036
-0.3222325711954779,24.33258756363358,-0.3192589776796744,24.01028165381108,-0.3267956407651553,23.73325222578817,-0.3320147552393813,23.51732752303701
-0.3231617051787605,24.31979083212707,-0.3202064823444777,23.99412956666317,-0.3277562815104349,23.71655041807872,-0.3329853401632723,23.50065324649029
-0.3240913614224439,24.30691505114771,-0.321154638165591,23.97794140926167,-0.3287176069101325,23.69984244867479,-0.3339566202465301,23.48397922471288
-0.3250215432794976,24.2939605718796,-0.3221034473698225,23.96171854043652,-0.3296796181723149,23.68312915520159,-0.3349285965098574,23.46730497166311
-0.325952254101797,24.28092776717261,-0.3230529121397301,23.94546232040335,-0.3306423164771228,23.66641131444069,-0.3359012700001525,23.45062987877893
-0.3268834972393166,24.26781703177995,-0.3240030346133511,23.92917410899182,-0.3316057029791331,23.64968963866096,-0.3368746417957893,23.43395321075472
-0.3278152760393109,24.25462878258363,-0.3249538168840012,23.91285526379526,-0.3325697788098894,23.6329647718839,-0.3378487130121071,23.41727410133156
-0.3287475938454791,24.24136345880796,-0.3259052610001456,23.89650713824051,-0.3335345450806022,23.61623728608695,-0.3388234848071165,23.40059154910811
-0.3296804539971199,24.22802152221931,-0.3268573689653471,23.88013107957729,-0.3345000028850236,23.59950767734775,-0.3397989583874148,23.38390441337996
-0.3306138598282726,24.21460345731185,-0.3278101427382918,23.86372842678589,-0.335466153302501,23.58277636193352,-0.3407751350143169,23.36721141001539
-0.3315478146668458,24.2011097714781,-0.3287635842329029,23.84730050840267,-0.3364329974012128,23.56604367233911,-0.3417520160102021,23.35051110737512
-0.3324823218337343,24.18754099516327,-0.3297176953185379,23.83084864026284,-0.3374005362415895,23.54930985327868,-0.3427296027650704,23.33380192228513
-0.3334173846419248,24.17389768200245,-0.3306724778202821,23.81437412315963,-0.338368770879923,23.53257505763483,-0.3437078967433171,23.31708211607022
-0.3343530063955915,24.16018040893975,-0.3316279335193355,23.79787824042001,-0.3393377023721693,23.5158393423706,-0.3446868994907153,23.30034979065757
-0.3352891903891817,24.14638977632803,-0.3325840641535021,23.78136225539628,-0.3403073317779461,23.49910266440923,-0.3456666126416139,23.28360288475857
-0.3362259399064893,24.13252640800849,-0.3335408714177819,23.76482740887368,-0.3412776601647272,23.48236487648703,-0.3466470379263424,23.2668391701382
-0.3371632582197235,24.11859095136863,-0.3344983569650744,23.74827491639417,-0.342248688612238,23.4656257229854,-0.3476281771788248,23.25005624798076
-0.3381011485885654,24.10458407737769,-0.3354565224069936,23.73170596549631,-0.343220418217056,23.44888483574749,-0.3486100323443997,23.2332515453612
-0.3390396142592209,24.09050648059834,-0.3364153693148013,23.71512171287197,-0.3441928500974123,23.43214172988612,-0.3495926054878431,23.21642231183092
-0.3399786584634634,24.07635887917313,-0.3373748992204617,23.69852328144039,-0.3451659853982048,23.41539579958937,-0.3505758988015917,23.19956561612775
-0.3409182844176739,24.062142014785,-0.3383351136178245,23.68191175734019,-0.3461398252962167,23.39864631393048,-0.3515599146141628,23.18267834301873
